air_temp,Difuse Horizontal Irradiation,Direct Normal Irradiation,Global Horizontal Irradiation,Global Tilted Irradiation,timestamp,active_power_mean_w,neg_ac_energy_wh,pos_ac_energy_wh,hour,date,input_energy_wh,efficiency
15,0,0,0,0,2024-06-21 04:30:00+03:00,0,0,0,4.5,2024-06-21,0.0,0.0
15,0,0,0,0,2024-06-21 05:00:00+03:00,0,0,0,5.0,2024-06-21,0.0,0.0
15,0,0,0,0,2024-06-21 05:30:00+03:00,0,0,0,5.5,2024-06-21,0.0,0.0
15,0,0,0,0,2024-06-21 06:00:00+03:00,0,0,0,6.0,2024-06-21,0.0,0.0
15,0,0,0,0,2024-06-21 06:30:00+03:00,27,0,98,6.5,2024-06-21,0.0,0.0
15,11,102,20,38,2024-06-21 07:00:00+03:00,41044,0,9049,7.0,2024-06-21,74487.6,0.12148330728872993
15,38,425,105,178,2024-06-21 07:30:00+03:00,91420,0,23393,7.5,2024-06-21,348915.60000000003,0.06704486701081866
15,53,593,213,306,2024-06-21 08:00:00+03:00,111487,0,28689,8.0,2024-06-21,599821.2000000001,0.047829253117428985
16,137,360,273,329,2024-06-21 08:30:00+03:00,207363,0,54088,8.5,2024-06-21,644905.8,0.08386961320552551
16,166,419,371,433,2024-06-21 09:00:00+03:00,274398,0,72338,9.0,2024-06-21,848766.6,0.08522719909101041
17,188,480,465,532,2024-06-21 09:30:00+03:00,238547,0,61884,9.5,2024-06-21,1042826.4,0.05934257130429379
17,224,471,540,602,2024-06-21 10:00:00+03:00,440403,0,111674,10.0,2024-06-21,1180040.4000000001,0.09463574297964712
18,191,619,652,728,2024-06-21 10:30:00+03:00,310396,0,71845,10.5,2024-06-21,1427025.6,0.0503459783762814
19,81,882,792,889,2024-06-21 11:00:00+03:00,385469,0,98075,11.0,2024-06-21,1742617.8,0.05628026983312118
20,118,831,826,916,2024-06-21 11:30:00+03:00,405732,0,98955,11.5,2024-06-21,1795543.2,0.05511145596496927
20,167,753,834,915,2024-06-21 12:00:00+03:00,229419,0,61898,12.0,2024-06-21,1793583.0,0.03451080881118967
20,451,182,615,626,2024-06-21 12:30:00+03:00,312611,0,80276,12.5,2024-06-21,1227085.2,0.06542007026080993
21,508,33,538,526,2024-06-21 13:00:00+03:00,333607,0,76017,13.0,2024-06-21,1031065.2000000001,0.07372666636406698
21,415,260,647,670,2024-06-21 13:30:00+03:00,243093,0,64885,13.5,2024-06-21,1313334.0,0.04940479725644809
22,448,7,454,440,2024-06-21 14:00:00+03:00,279025,0,71408,14.0,2024-06-21,862488.0,0.08279303596108004
22,456,4,460,445,2024-06-21 14:30:00+03:00,182030,0,52815,14.5,2024-06-21,872289.0,0.06054759374473368
22,346,0,346,335,2024-06-21 15:00:00+03:00,178138,0,42046,15.0,2024-06-21,656667.0,0.06402940912212735
22,309,0,309,298,2024-06-21 15:30:00+03:00,167313,0,41960,15.5,2024-06-21,584139.6,0.0718321442340153
22,279,0,279,269,2024-06-21 16:00:00+03:00,120484,0,33904,16.0,2024-06-21,527293.8,0.06429811994755105
22,170,0,170,164,2024-06-21 16:30:00+03:00,87507,0,21018,16.5,2024-06-21,321472.8,0.06538033699896229
22,145,0,145,140,2024-06-21 17:00:00+03:00,47716,0,12732,17.0,2024-06-21,274428.0,0.04639468275831912
22,77,0,77,74,2024-06-21 17:30:00+03:00,19275,0,4974,17.5,2024-06-21,145054.80000000002,0.03429048883594338
21,43,0,43,41,2024-06-21 18:00:00+03:00,271,31,105,18.0,2024-06-21,80368.2,0.0013064868940700428
21,23,124,34,56,2024-06-21 18:30:00+03:00,0,3,0,18.5,2024-06-21,109771.2,0.0
20,0,0,0,0,2024-06-21 19:00:00+03:00,0,0,0,19.0,2024-06-21,0.0,0.0
19,0,0,0,0,2024-06-21 19:30:00+03:00,0,0,0,19.5,2024-06-21,0.0,0.0
18,0,0,0,0,2024-06-21 20:00:00+03:00,0,0,0,20.0,2024-06-21,0.0,0.0
18,0,0,0,0,2024-06-21 20:30:00+03:00,0,0,0,20.5,2024-06-21,0.0,0.0
17,0,0,0,0,2024-06-21 21:00:00+03:00,0,0,0,21.0,2024-06-21,0.0,0.0
17,0,0,0,0,2024-06-21 21:30:00+03:00,0,0,0,21.5,2024-06-21,0.0,0.0
16,0,0,0,0,2024-06-21 22:00:00+03:00,0,0,0,22.0,2024-06-21,0.0,0.0
16,0,0,0,0,2024-06-21 22:30:00+03:00,0,0,0,22.5,2024-06-21,0.0,0.0
15,0,0,0,0,2024-06-21 23:00:00+03:00,0,0,0,23.0,2024-06-21,0.0,0.0
15,0,0,0,0,2024-06-21 23:30:00+03:00,0,0,0,23.5,2024-06-21,0.0,0.0
14,0,0,0,0,2024-06-22 00:00:00+03:00,0,0,0,0.0,2024-06-21,0.0,0.0
14,0,0,0,0,2024-06-22 00:30:00+03:00,0,0,0,0.5,2024-06-21,0.0,0.0
14,0,0,0,0,2024-06-22 01:00:00+03:00,0,0,0,1.0,2024-06-21,0.0,0.0
13,0,0,0,0,2024-06-22 01:30:00+03:00,0,0,0,1.5,2024-06-21,0.0,0.0
13,0,0,0,0,2024-06-22 02:00:00+03:00,0,0,0,2.0,2024-06-21,0.0,0.0
13,0,0,0,0,2024-06-22 02:30:00+03:00,0,0,0,2.5,2024-06-21,0.0,0.0
13,0,0,0,0,2024-06-22 03:00:00+03:00,0,0,0,3.0,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-22 03:30:00+03:00,0,0,0,3.5,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-22 04:00:00+03:00,0,0,0,4.0,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-22 04:30:00+03:00,0,0,0,4.5,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-22 05:00:00+03:00,0,0,0,5.0,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-22 05:30:00+03:00,0,0,0,5.5,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-22 06:00:00+03:00,0,0,0,6.0,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-22 06:30:00+03:00,0,0,7,6.5,2024-06-22,0.0,0.0
13,12,59,17,28,2024-06-22 07:00:00+03:00,10679,0,2281,7.0,2024-06-22,54885.6,0.04155917034704914
13,69,68,78,89,2024-06-22 07:30:00+03:00,35424,0,9099,7.5,2024-06-22,174457.80000000002,0.05215587953075185
14,135,24,141,142,2024-06-22 08:00:00+03:00,81758,0,20889,8.0,2024-06-22,278348.4,0.075046237018068
15,176,0,176,170,2024-06-22 08:30:00+03:00,88190,0,22943,8.5,2024-06-22,333234.0,0.06884951715611252
16,193,0,193,187,2024-06-22 09:00:00+03:00,87273,0,21978,9.0,2024-06-22,366557.4,0.05995786744449846
17,218,0,218,210,2024-06-22 09:30:00+03:00,142405,0,35717,9.5,2024-06-22,411642.0,0.08676714232269787
18,265,0,265,255,2024-06-22 10:00:00+03:00,191287,0,49406,10.0,2024-06-22,499851.0,0.09884145475351655
18,346,0,346,334,2024-06-22 10:30:00+03:00,246319,0,61412,10.5,2024-06-22,654706.8,0.09380076699982343
19,436,51,478,471,2024-06-22 11:00:00+03:00,297526,0,75754,11.0,2024-06-22,923254.2000000001,0.08205107542429808
20,436,166,577,588,2024-06-22 11:30:00+03:00,320467,0,81466,11.5,2024-06-22,1152597.6,0.07068034845812624
21,403,288,659,687,2024-06-22 12:00:00+03:00,401118,0,114303,12.0,2024-06-22,1346657.4000000001,0.08487904941524102
21,344,435,737,784,2024-06-22 12:30:00+03:00,445172,0,118425,12.5,2024-06-22,1536796.8,0.07705963468950482
22,284,555,787,849,2024-06-22 13:00:00+03:00,424793,0,112986,13.0,2024-06-22,1664209.8,0.06789168048403513
22,270,574,782,846,2024-06-22 13:30:00+03:00,467347,0,115029,13.5,2024-06-22,1658329.2,0.06936439399366544
22,329,433,703,752,2024-06-22 14:00:00+03:00,338258,0,84677,14.0,2024-06-22,1474070.4000000001,0.05744433915774985
23,367,299,613,645,2024-06-22 14:30:00+03:00,450105,0,112392,14.5,2024-06-22,1264329.0,0.08889458360917135
23,309,376,594,639,2024-06-22 15:00:00+03:00,423425,0,108876,15.0,2024-06-22,1252567.8,0.08692224085594408
23,215,541,587,657,2024-06-22 15:30:00+03:00,337039,0,86901,15.5,2024-06-22,1287851.4000000001,0.06747750555692993
23,97,777,570,670,2024-06-22 16:00:00+03:00,247517,0,64819,16.0,2024-06-22,1313334.0,0.04935454347485103
23,88,739,469,570,2024-06-22 16:30:00+03:00,201925,0,52875,16.5,2024-06-22,1117314.0,0.047323312873552105
23,80,675,358,457,2024-06-22 17:00:00+03:00,108558,0,29255,17.0,2024-06-22,895811.4,0.0326575437642343
23,73,549,241,327,2024-06-22 17:30:00+03:00,54751,0,14027,17.5,2024-06-22,640985.4,0.021883493758204163
22,51,425,132,205,2024-06-22 18:00:00+03:00,7644,7,2309,18.0,2024-06-22,401841.0,0.005746053787443292
21,24,96,34,51,2024-06-22 18:30:00+03:00,3,12,0,18.5,2024-06-22,99970.2,0.0
20,0,0,0,0,2024-06-22 19:00:00+03:00,0,0,0,19.0,2024-06-22,0.0,0.0
19,0,0,0,0,2024-06-22 19:30:00+03:00,0,0,0,19.5,2024-06-22,0.0,0.0
18,0,0,0,0,2024-06-22 20:00:00+03:00,0,0,0,20.0,2024-06-22,0.0,0.0
17,0,0,0,0,2024-06-22 20:30:00+03:00,0,0,0,20.5,2024-06-22,0.0,0.0
17,0,0,0,0,2024-06-22 21:00:00+03:00,0,0,0,21.0,2024-06-22,0.0,0.0
17,0,0,0,0,2024-06-22 21:30:00+03:00,0,0,0,21.5,2024-06-22,0.0,0.0
16,0,0,0,0,2024-06-22 22:00:00+03:00,0,0,0,22.0,2024-06-22,0.0,0.0
16,0,0,0,0,2024-06-22 22:30:00+03:00,0,0,0,22.5,2024-06-22,0.0,0.0
15,0,0,0,0,2024-06-22 23:00:00+03:00,0,0,0,23.0,2024-06-22,0.0,0.0
15,0,0,0,0,2024-06-22 23:30:00+03:00,0,0,0,23.5,2024-06-22,0.0,0.0
14,0,0,0,0,2024-06-23 00:00:00+03:00,0,0,0,0.0,2024-06-22,0.0,0.0
14,0,0,0,0,2024-06-23 00:30:00+03:00,0,0,0,0.5,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-23 01:00:00+03:00,0,0,0,1.0,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-23 01:30:00+03:00,0,0,0,1.5,2024-06-22,0.0,0.0
13,0,0,0,0,2024-06-23 02:00:00+03:00,0,0,0,2.0,2024-06-22,0.0,0.0
12,0,0,0,0,2024-06-23 02:30:00+03:00,0,0,0,2.5,2024-06-22,0.0,0.0
12,0,0,0,0,2024-06-23 03:00:00+03:00,0,0,0,3.0,2024-06-23,0.0,0.0
12,0,0,0,0,2024-06-23 03:30:00+03:00,0,0,0,3.5,2024-06-23,0.0,0.0
11,0,0,0,0,2024-06-23 04:00:00+03:00,0,0,0,4.0,2024-06-23,0.0,0.0
11,0,0,0,0,2024-06-23 04:30:00+03:00,0,0,0,4.5,2024-06-23,0.0,0.0
11,0,0,0,0,2024-06-23 05:00:00+03:00,0,0,0,5.0,2024-06-23,0.0,0.0
12,0,0,0,0,2024-06-23 05:30:00+03:00,0,0,0,5.5,2024-06-23,0.0,0.0
12,0,0,0,0,2024-06-23 06:00:00+03:00,0,0,0,6.0,2024-06-23,0.0,0.0
12,0,0,0,0,2024-06-23 06:30:00+03:00,2626,0,328,6.5,2024-06-23,0.0,0.0
11,13,57,18,28,2024-06-23 07:00:00+03:00,35725,0,8484,7.0,2024-06-23,54885.6,0.15457606366697277
12,44,366,102,166,2024-06-23 07:30:00+03:00,92810,0,23717,7.5,2024-06-23,325393.2,0.07288720231400041
14,63,549,211,300,2024-06-23 08:00:00+03:00,161653,0,41324,8.0,2024-06-23,588060.0,0.07027174097881168
15,76,658,327,425,2024-06-23 08:30:00+03:00,245165,0,62930,8.5,2024-06-23,833085.0,0.07553851047612188
16,82,740,441,543,2024-06-23 09:00:00+03:00,324079,0,83188,9.0,2024-06-23,1064388.6,0.0781556660790993
17,80,808,550,654,2024-06-23 09:30:00+03:00,386782,0,99369,9.5,2024-06-23,1281970.8,0.07751268593637234
18,80,850,647,750,2024-06-23 10:00:00+03:00,438305,0,112330,10.0,2024-06-23,1470150.0,0.07640716933646227
19,83,873,731,832,2024-06-23 10:30:00+03:00,500268,0,129531,10.5,2024-06-23,1630886.4000000001,0.079423680275953
20,164,734,753,837,2024-06-23 11:00:00+03:00,399714,0,104741,11.0,2024-06-23,1640687.4000000001,0.06383970523574448
20,243,602,757,827,2024-06-23 11:30:00+03:00,482347,0,117766,11.5,2024-06-23,1621085.4000000001,0.0726463886480009
21,272,568,776,840,2024-06-23 12:00:00+03:00,273442,0,72928,12.0,2024-06-23,1646568.0,0.04429091297778166
21,344,440,742,790,2024-06-23 12:30:00+03:00,394656,0,103441,12.5,2024-06-23,1548558.0,0.06679827297395384
21,308,511,772,828,2024-06-23 13:00:00+03:00,308905,0,79078,13.0,2024-06-23,1623045.6,0.04872198291902581
21,421,262,655,679,2024-06-23 13:30:00+03:00,423851,0,104147,13.5,2024-06-23,1330975.8,0.07824860527141064
22,421,224,615,634,2024-06-23 14:00:00+03:00,316012,0,80440,14.0,2024-06-23,1242766.8,0.06472654403062586
22,423,154,550,559,2024-06-23 14:30:00+03:00,320030,0,82922,14.5,2024-06-23,1095751.8,0.07567589667660139
22,429,21,445,434,2024-06-23 15:00:00+03:00,201699,0,52112,15.0,2024-06-23,850726.8,0.06125585793229977
22,334,0,334,322,2024-06-23 15:30:00+03:00,299457,0,77424,15.5,2024-06-23,631184.4,0.12266462859348234
22,321,34,340,336,2024-06-23 16:00:00+03:00,176282,0,45462,16.0,2024-06-23,658627.2000000001,0.06902539099508796
22,255,83,300,306,2024-06-23 16:30:00+03:00,131779,0,32893,16.5,2024-06-23,599821.2000000001,0.054838008393167825
22,212,65,237,242,2024-06-23 17:00:00+03:00,129206,0,33466,17.0,2024-06-23,474368.4,0.07054854412730696
22,113,338,212,268,2024-06-23 17:30:00+03:00,38782,0,10295,17.5,2024-06-23,525333.6,0.0195970712705222
21,55,387,130,197,2024-06-23 18:00:00+03:00,11558,2,3048,18.0,2024-06-23,386159.4,0.007893113569163408
20,24,101,35,53,2024-06-23 18:30:00+03:00,2,16,0,18.5,2024-06-23,103890.6,0.0
19,0,0,0,0,2024-06-23 19:00:00+03:00,0,0,0,19.0,2024-06-23,0.0,0.0
18,0,0,0,0,2024-06-23 19:30:00+03:00,0,0,0,19.5,2024-06-23,0.0,0.0
18,0,0,0,0,2024-06-23 20:00:00+03:00,0,0,0,20.0,2024-06-23,0.0,0.0
17,0,0,0,0,2024-06-23 20:30:00+03:00,0,0,0,20.5,2024-06-23,0.0,0.0
17,0,0,0,0,2024-06-23 21:00:00+03:00,0,0,0,21.0,2024-06-23,0.0,0.0
16,0,0,0,0,2024-06-23 21:30:00+03:00,0,0,0,21.5,2024-06-23,0.0,0.0
16,0,0,0,0,2024-06-23 22:00:00+03:00,0,0,0,22.0,2024-06-23,0.0,0.0
15,0,0,0,0,2024-06-23 22:30:00+03:00,0,0,0,22.5,2024-06-23,0.0,0.0
15,0,0,0,0,2024-06-23 23:00:00+03:00,0,0,0,23.0,2024-06-23,0.0,0.0
14,0,0,0,0,2024-06-23 23:30:00+03:00,0,0,0,23.5,2024-06-23,0.0,0.0
14,0,0,0,0,2024-06-24 00:00:00+03:00,0,0,0,0.0,2024-06-23,0.0,0.0
14,0,0,0,0,2024-06-24 00:30:00+03:00,0,0,0,0.5,2024-06-23,0.0,0.0
13,0,0,0,0,2024-06-24 01:00:00+03:00,0,0,0,1.0,2024-06-23,0.0,0.0
13,0,0,0,0,2024-06-24 01:30:00+03:00,0,0,0,1.5,2024-06-23,0.0,0.0
13,0,0,0,0,2024-06-24 02:00:00+03:00,0,0,0,2.0,2024-06-23,0.0,0.0
12,0,0,0,0,2024-06-24 02:30:00+03:00,0,0,0,2.5,2024-06-23,0.0,0.0
12,0,0,0,0,2024-06-24 03:00:00+03:00,0,0,0,3.0,2024-06-24,0.0,0.0
12,0,0,0,0,2024-06-24 03:30:00+03:00,0,0,0,3.5,2024-06-24,0.0,0.0
12,0,0,0,0,2024-06-24 04:00:00+03:00,0,0,0,4.0,2024-06-24,0.0,0.0
12,0,0,0,0,2024-06-24 04:30:00+03:00,0,0,0,4.5,2024-06-24,0.0,0.0
12,0,0,0,0,2024-06-24 05:00:00+03:00,0,0,0,5.0,2024-06-24,0.0,0.0
12,0,0,0,0,2024-06-24 05:30:00+03:00,0,0,0,5.5,2024-06-24,0.0,0.0
12,0,0,0,0,2024-06-24 06:00:00+03:00,0,0,0,6.0,2024-06-24,0.0,0.0
12,0,0,0,0,2024-06-24 06:30:00+03:00,0,0,0,6.5,2024-06-24,0.0,0.0
13,14,0,14,14,2024-06-24 07:00:00+03:00,6,0,15,7.0,2024-06-24,27442.8,0.0005465914556823648
13,57,0,57,56,2024-06-24 07:30:00+03:00,15890,0,3603,7.5,2024-06-24,109771.2,0.032822816913726
13,67,0,67,65,2024-06-24 08:00:00+03:00,28489,0,7326,8.0,2024-06-24,127413.0,0.057498057498057496
14,99,0,99,96,2024-06-24 08:30:00+03:00,69467,0,17930,8.5,2024-06-24,188179.2,0.09528151889263
15,160,0,160,154,2024-06-24 09:00:00+03:00,87074,0,22467,9.0,2024-06-24,301870.8,0.07442588021100419
16,192,0,192,185,2024-06-24 09:30:00+03:00,151940,0,39049,9.5,2024-06-24,362637.0,0.10768068343825919
16,259,0,259,250,2024-06-24 10:00:00+03:00,247893,0,64312,10.0,2024-06-24,490050.0,0.13123558820528516
17,386,0,386,373,2024-06-24 10:30:00+03:00,342278,0,88270,10.5,2024-06-24,731154.6,0.12072686132317297
18,451,63,502,497,2024-06-24 11:00:00+03:00,259504,0,66886,11.0,2024-06-24,974219.4,0.06865599268501531
18,451,125,556,560,2024-06-24 11:30:00+03:00,286840,0,72180,11.5,2024-06-24,1097712.0,0.06575495211858848
19,468,0,468,452,2024-06-24 12:00:00+03:00,270666,0,72304,12.0,2024-06-24,886010.4,0.08160626556979467
20,446,227,651,669,2024-06-24 12:30:00+03:00,449893,0,118932,12.5,2024-06-24,1311373.8,0.09069267664185451
20,314,505,772,826,2024-06-24 13:00:00+03:00,466172,0,120105,13.0,2024-06-24,1619125.2,0.07417894551946941
21,98,901,903,996,2024-06-24 13:30:00+03:00,520639,0,134484,13.5,2024-06-24,1952359.2,0.0688828162358648
22,89,907,874,970,2024-06-24 14:00:00+03:00,488330,0,123464,14.0,2024-06-24,1901394.0,0.06493341201244981
22,107,858,812,907,2024-06-24 14:30:00+03:00,452942,0,116418,14.5,2024-06-24,1777901.4000000001,0.06548057164474924
23,129,793,733,826,2024-06-24 15:00:00+03:00,407330,0,105787,15.0,2024-06-24,1619125.2,0.065335898669232
23,87,852,677,779,2024-06-24 15:30:00+03:00,372673,0,93223,15.5,2024-06-24,1526995.8,0.06104993870972009
23,86,816,584,687,2024-06-24 16:00:00+03:00,211558,0,56648,16.0,2024-06-24,1346657.4000000001,0.042065635996208085
23,83,767,479,583,2024-06-24 16:30:00+03:00,172337,0,44141,16.5,2024-06-24,1142796.6,0.038625421181687096
23,76,703,368,469,2024-06-24 17:00:00+03:00,107691,0,29111,17.0,2024-06-24,919333.8,0.03166532112710312
22,66,610,252,347,2024-06-24 17:30:00+03:00,55809,0,14121,17.5,2024-06-24,680189.4,0.02076039409023428
22,55,406,134,204,2024-06-24 18:00:00+03:00,9638,4,2434,18.0,2024-06-24,399880.8,0.006086813870533419
21,26,117,38,59,2024-06-24 18:30:00+03:00,0,15,0,18.5,2024-06-24,115651.8,0.0
19,0,0,0,0,2024-06-24 19:00:00+03:00,0,0,0,19.0,2024-06-24,0.0,0.0
18,0,0,0,0,2024-06-24 19:30:00+03:00,0,0,0,19.5,2024-06-24,0.0,0.0
17,0,0,0,0,2024-06-24 20:00:00+03:00,0,0,0,20.0,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-24 20:30:00+03:00,0,0,0,20.5,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-24 21:00:00+03:00,0,0,0,21.0,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-24 21:30:00+03:00,0,0,0,21.5,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-24 22:00:00+03:00,0,0,0,22.0,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-24 22:30:00+03:00,0,0,0,22.5,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-24 23:00:00+03:00,0,0,0,23.0,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-24 23:30:00+03:00,0,0,0,23.5,2024-06-24,0.0,0.0
16,0,0,0,0,2024-06-25 00:00:00+03:00,0,0,0,0.0,2024-06-24,0.0,0.0
15,0,0,0,0,2024-06-25 00:30:00+03:00,0,0,0,0.5,2024-06-24,0.0,0.0
14,0,0,0,0,2024-06-25 01:00:00+03:00,0,0,0,1.0,2024-06-24,0.0,0.0
13,0,0,0,0,2024-06-25 01:30:00+03:00,0,0,0,1.5,2024-06-24,0.0,0.0
13,0,0,0,0,2024-06-25 02:00:00+03:00,0,0,0,2.0,2024-06-24,0.0,0.0
13,0,0,0,0,2024-06-25 02:30:00+03:00,0,0,0,2.5,2024-06-24,0.0,0.0
13,0,0,0,0,2024-06-25 03:00:00+03:00,0,0,0,3.0,2024-06-25,0.0,0.0
12,0,0,0,0,2024-06-25 03:30:00+03:00,0,0,0,3.5,2024-06-25,0.0,0.0
12,0,0,0,0,2024-06-25 04:00:00+03:00,0,0,0,4.0,2024-06-25,0.0,0.0
12,0,0,0,0,2024-06-25 04:30:00+03:00,0,0,0,4.5,2024-06-25,0.0,0.0
12,0,0,0,0,2024-06-25 05:00:00+03:00,0,0,0,5.0,2024-06-25,0.0,0.0
12,0,0,0,0,2024-06-25 05:30:00+03:00,0,0,0,5.5,2024-06-25,0.0,0.0
12,0,0,0,0,2024-06-25 06:00:00+03:00,0,0,0,6.0,2024-06-25,0.0,0.0
11,0,0,0,0,2024-06-25 06:30:00+03:00,0,0,207,6.5,2024-06-25,0.0,0.0
11,14,15,15,18,2024-06-25 07:00:00+03:00,36223,0,8600,7.0,2024-06-25,35283.6,0.24373930097835822
12,43,374,103,168,2024-06-25 07:30:00+03:00,93758,0,24373,7.5,2024-06-25,329313.60000000003,0.07401151971859042
13,57,598,218,313,2024-06-25 08:00:00+03:00,162079,0,41885,8.0,2024-06-25,613542.6,0.06826746830619422
14,68,703,334,438,2024-06-25 08:30:00+03:00,246802,0,63656,8.5,2024-06-25,858567.6,0.07414209434411455
15,76,771,449,554,2024-06-25 09:00:00+03:00,321687,0,82927,9.0,2024-06-25,1085950.8,0.07636349639412761
16,82,817,556,661,2024-06-25 09:30:00+03:00,385655,0,99326,9.5,2024-06-25,1295692.2,0.07665863852541523
17,85,853,654,757,2024-06-25 10:00:00+03:00,439679,0,112381,10.0,2024-06-25,1483871.4000000001,0.07573499967719574
18,85,882,740,841,2024-06-25 10:30:00+03:00,481316,0,115173,10.5,2024-06-25,1648528.2,0.06986413699201506
19,115,846,794,889,2024-06-25 11:00:00+03:00,413627,0,105728,11.0,2024-06-25,1742617.8,0.06067193850539114
20,91,908,865,962,2024-06-25 11:30:00+03:00,500379,0,125124,11.5,2024-06-25,1885712.4000000001,0.06635370271733908
20,89,921,905,1001,2024-06-25 12:00:00+03:00,493938,0,133323,12.0,2024-06-25,1962160.2,0.0679470514181258
21,90,925,926,1021,2024-06-25 12:30:00+03:00,461977,0,114962,12.5,2024-06-25,2001364.2,0.05744181893530423
21,90,925,929,1023,2024-06-25 13:00:00+03:00,444896,0,113310,13.0,2024-06-25,2005284.6,0.05650569500209596
22,105,894,905,998,2024-06-25 13:30:00+03:00,493382,0,123978,13.5,2024-06-25,1956279.6,0.06337437654617468
22,224,660,796,871,2024-06-25 14:00:00+03:00,363458,0,91561,14.0,2024-06-25,1707334.2,0.053628047748355306
23,179,723,771,853,2024-06-25 14:30:00+03:00,362977,0,92825,14.5,2024-06-25,1672050.6,0.05551566441828973
23,79,901,768,869,2024-06-25 15:00:00+03:00,398359,0,100647,15.0,2024-06-25,1703413.8,0.05908546707793491
24,79,874,686,789,2024-06-25 15:30:00+03:00,336151,0,86318,15.5,2024-06-25,1546597.8,0.05581153678092649
24,89,812,584,687,2024-06-25 16:00:00+03:00,188516,0,48625,16.0,2024-06-25,1346657.4000000001,0.036107921732728754
24,68,815,490,598,2024-06-25 16:30:00+03:00,206057,0,52914,16.5,2024-06-25,1172199.6,0.045140776366072805
24,62,760,378,485,2024-06-25 17:00:00+03:00,122154,0,31381,17.0,2024-06-25,950697.0,0.03300841382690805
24,54,676,261,364,2024-06-25 17:30:00+03:00,56564,0,14679,17.5,2024-06-25,713512.8,0.02057286148195239
23,42,537,145,234,2024-06-25 18:00:00+03:00,8603,7,2302,18.0,2024-06-25,458686.8,0.005018675052345086
22,22,183,41,74,2024-06-25 18:30:00+03:00,0,12,0,18.5,2024-06-25,145054.80000000002,0.0
20,0,0,0,0,2024-06-25 19:00:00+03:00,0,0,0,19.0,2024-06-25,0.0,0.0
19,0,0,0,0,2024-06-25 19:30:00+03:00,0,0,0,19.5,2024-06-25,0.0,0.0
19,0,0,0,0,2024-06-25 20:00:00+03:00,0,0,0,20.0,2024-06-25,0.0,0.0
18,0,0,0,0,2024-06-25 20:30:00+03:00,0,0,0,20.5,2024-06-25,0.0,0.0
18,0,0,0,0,2024-06-25 21:00:00+03:00,0,0,0,21.0,2024-06-25,0.0,0.0
18,0,0,0,0,2024-06-25 21:30:00+03:00,0,0,0,21.5,2024-06-25,0.0,0.0
18,0,0,0,0,2024-06-25 22:00:00+03:00,0,0,0,22.0,2024-06-25,0.0,0.0
17,0,0,0,0,2024-06-25 22:30:00+03:00,0,0,0,22.5,2024-06-25,0.0,0.0
17,0,0,0,0,2024-06-25 23:00:00+03:00,0,0,0,23.0,2024-06-25,0.0,0.0
16,0,0,0,0,2024-06-25 23:30:00+03:00,0,0,0,23.5,2024-06-25,0.0,0.0
16,0,0,0,0,2024-06-26 00:00:00+03:00,0,0,0,0.0,2024-06-25,0.0,0.0
15,0,0,0,0,2024-06-26 00:30:00+03:00,0,0,0,0.5,2024-06-25,0.0,0.0
15,0,0,0,0,2024-06-26 01:00:00+03:00,0,0,0,1.0,2024-06-25,0.0,0.0
15,0,0,0,0,2024-06-26 01:30:00+03:00,0,0,0,1.5,2024-06-25,0.0,0.0
14,0,0,0,0,2024-06-26 02:00:00+03:00,0,0,0,2.0,2024-06-25,0.0,0.0
13,0,0,0,0,2024-06-26 02:30:00+03:00,0,0,0,2.5,2024-06-25,0.0,0.0
13,0,0,0,0,2024-06-26 03:00:00+03:00,0,0,0,3.0,2024-06-26,0.0,0.0
13,0,0,0,0,2024-06-26 03:30:00+03:00,0,0,0,3.5,2024-06-26,0.0,0.0
13,0,0,0,0,2024-06-26 04:00:00+03:00,0,0,0,4.0,2024-06-26,0.0,0.0
13,0,0,0,0,2024-06-26 04:30:00+03:00,0,0,0,4.5,2024-06-26,0.0,0.0
13,0,0,0,0,2024-06-26 05:00:00+03:00,0,0,0,5.0,2024-06-26,0.0,0.0
13,0,0,0,0,2024-06-26 05:30:00+03:00,0,0,0,5.5,2024-06-26,0.0,0.0
13,0,0,0,0,2024-06-26 06:00:00+03:00,0,0,0,6.0,2024-06-26,0.0,0.0
13,0,0,0,0,2024-06-26 06:30:00+03:00,572,0,90,6.5,2024-06-26,0.0,0.0
12,11,72,17,30,2024-06-26 07:00:00+03:00,28950,0,7009,7.0,2024-06-26,58806.0,0.11918851817841716
